approach;total_size;partition;partition_size
Feature;3174;check admissibility#remove document#insert document;2
Feature;3174;withdraw#begin admissibility check#calculate;3
Feature;3174;decide#decide#plan;2
Feature;3174;decide#check admissibility#approve;2
Feature;3174;begin editing#plan#initialize;12
Feature;3174;trace:cross_compliance@40.0;3
Feature;3174;begin editing#approve#calculate;2
Feature;3174;trace:payment_actual0@46000;103
Feature;3174;calculate#approve#begin admissibility check;4
Feature;3174;trace:payment_actual0@91000;8
Feature;3174;event:org:resource@f6f7f1;119
Feature;3174;finish editing#calculate#check;2
Feature;3174;begin editing from refused#calculate#begin admissibility check;2
Feature;3174;decide#decide#finish editing;2
Feature;3174;save#insert document#decide;2
Feature;3174;begin payment#finish payment#change department;2
Feature;3174;save#begin preparations#insert document;2
Feature;3174;begin preparations#insert document#save;3
Feature;3174;refuse#refuse#save;2
Feature;3174;trace:penalty_amount0@10900;2
Feature;3174;check admissibility#calculate#finish editing;4
Feature;3174;begin editing#save#remove document;8
Feature;3174;insert document#revoke decision#revoke decision;12
Feature;3174;calculate#take original document#save;6
Feature;3174;event:org:resource@ba978b;426
Feature;3174;check#take original document#check;3
Feature;3174;take original document#check#finish editing;2
Feature;3174;decide#save#calculate;11
Feature;3174;finish editing#finish preparations#initialize;8
Feature;3174;finish preparations#initialize#plan;17
Feature;3174;save#finish editing#begin preparations;11
Feature;3174;finish editing#begin preparations#save;7
Feature;3174;check admissibility#insert document#insert document;4
Feature;3174;check#check#plan;2
Feature;3174;finish editing#begin payment#finish payment;5
Feature;3174;begin editing#save#begin payment;3
Feature;3174;save#save#prepare offline;5
Feature;3174;initialize#save#initialize;118
Feature;3174;begin payment#finish payment#plan;3
Feature;3174;finish payment#plan#initialize;3
Feature;3174;begin editing#performed#initialize;2
Feature;3174;calculate#calculate#finish preparations;221
Feature;3174;performed offline#save#begin editing;6
Feature;3174;initialize#performed#take original document;3
Feature;3174;take original document#save#insert document;3
Feature;3174;insert document#begin admissibility check#withdraw;3
Feature;3174;begin admissibility check#withdraw#save;3
Feature;3174;trace:penalty_amount0@4400;10
Feature;3174;check admissibility#decide#insert document;2
Feature;3174;trace:payment_actual0@77000;3
Feature;3174;take original document#calculate#calculate;15
Feature;3174;check#finish editing#remove document;3
Feature;3174;save#insert document#begin admissibility check;3
Feature;3174;finish preparations#check#finish editing;2
Feature;3174;remove document#begin admissibility check#withdraw;3
Feature;3174;finish editing#save#withdraw;5
Feature;3174;withdraw#save#save;5
Feature;3174;check admissibility#save#calculate;4
Feature;3174;finish editing#insert document#remove document;15
Feature;3174;finish editing#mail valid#mail valid;2
Feature;3174;insert document#save#begin editing from refused;2
Feature;3174;begin editing from refused#begin editing from refused#calculate;5
Feature;3174;calculate#revoke decision#revoke decision;5
Feature;3174;take original document#take original document#save;2
Feature;3174;remove document#begin editing from refused#revoke approval;2
Feature;3174;calculate#withdraw#begin editing;11
Feature;3174;withdraw#decide#decide;2
Feature;3174;take original document#begin payment#finish payment;3
Feature;3174;insert document#remove document#begin editing;5
Feature;3174;finish payment#begin editing#finish editing;57
Feature;3174;check admissibility#calculate#revoke decision;2
Feature;3174;finish payment#finish editing#initialize;3
Feature;3174;withdraw#insert document#initialize;16
Feature;3174;event:org:resource@91bca0;40
Feature;3174;refuse#save#insert document;3
Feature;3174;trace:penalty_amount0@7700;5
Feature;3174;remove document#insert document#begin editing;4
Feature;3174;insert document#save#discard;2
Feature;3174;save#discard#save;3
Feature;3174;abort payment#revoke decision#remove document;5
Feature;3174;calculate#remove document#begin payment;2
Feature;3174;prepare offline#performed#save;7
Feature;3174;plan#initialize#begin editing;3
Feature;3174;event:org:resource@e99397;50
Feature;3174;finish payment#remove document#insert document;4
Feature;3174;save#begin editing#begin admissibility check;3
Feature;3174;remove document#insert document#begin admissibility check;2
Feature;3174;trace:penalty_amount0@3500;11
Feature;3174;calculate#begin admissibility check#begin admissibility check;2
Feature;3174;remove document#finish editing#insert document;3
Feature;3174;event:org:resource@07361d;6
Feature;3174;finish preparations#performed#initialize;2
Feature;3174;performed#save#cancel offline;2
Feature;3174;calculate#initialize#prepare offline;2
Feature;3174;initialize#prepare offline#begin editing;3
Feature;3174;calculate#finish editing#approve;3
Feature;3174;calculate#finish preparations#insert document;6
Feature;3174;remove document#withdraw#insert document;3
Feature;3174;insert document#approve#begin editing;2
Feature;3174;revoke decision#insert document#finish editing;3
Feature;3174;plan#finish preparations#performed;3
Feature;3174;begin editing#finish editing#finish payment;5
Feature;3174;decide#revoke decision#begin editing;45
Feature;3174;revoke decision#begin editing#begin editing;20
Feature;3174;begin editing#finish editing#revoke decision;3
Feature;3174;trace:payment_actual0@580000;5
Feature;3174;trace:penalty_amount0@5400;5
Feature;3174;trace:penalty_amount0@6100;4
Feature;3174;initialize#remove document#save;3
Feature;3174;save#refuse#begin editing from refused;5
Feature;3174;performed offline#performed#save;2
Feature;3174;trace:payment_actual0@93000;166
Feature;3174;trace:penalty_amount0@19100;2
Feature;3174;save#begin editing from refused#calculate;2
Feature;3174;plan#save#begin editing;2
Feature;3174;initialize#performed#begin editing;1539
Feature;3174;finish editing#finish editing#finish preparations;2
Feature;3174;remove document#save#revoke decision;2
Feature;3174;decide#revoke decision#begin payment;3
Feature;3174;revoke decision#revoke decision#begin editing;4
Feature;3174;remove document#remove document#withdraw;2
Feature;3174;finish editing#finish editing#take original document;3
Feature;3174;trace:penalty_amount0@9800;2
Feature;3174;revoke decision#insert document#begin payment;3
Feature;3174;revoke withdrawal#remove document#calculate;3
Feature;3174;refuse#calculate#save;2
Feature;3174;save#calculate#revoke decision;5
Feature;3174;trace:payment_actual0@143000;2
Feature;3174;discard#finish editing#performed;2
Feature;3174;revoke decision#calculate#begin editing;11
Feature;3174;begin editing#remove document#remove document;3
Feature;3174;trace:payment_actual0@147000;3
Feature;3174;discard#save#save;5
Feature;3174;begin editing#finish editing#performed;35
Feature;3174;trace:penalty_amount0@8200;5
Feature;3174;trace:penalty_amount0@4900;12
Feature;3174;trace:cross_compliance@7.0;7
Feature;3174;calculate#withdraw#remove document;5
Feature;3174;withdraw#remove document#remove document;2
Feature;3174;prepare offline#cancel offline#finish preparations;27
Feature;3174;performed#cancel offline#finish preparations;2
Feature;3174;save#performed offline#insert document;6
Feature;3174;performed offline#insert document#save;6
Feature;3174;take original document#save#begin editing;2
Feature;3174;withdraw#remove document#revoke withdrawal;5
Feature;3174;check admissibility#remove document#remove document;2
Feature;3174;insert document#begin editing#finish editing;7
Feature;3174;performed#performed offline#save;5
Feature;3174;trace:payment_actual0@66000;88
Feature;3174;save#performed offline#finish preparations;4
Feature;3174;revoke decision#revoke decision#finish editing;2
Feature;3174;calculate#finish editing#finish preparations;316
Feature;3174;save#save#check admissibility;4
Feature;3174;insert document#save#finish preparations;15
Feature;3174;finish editing#remove document#revoke decision;3
Feature;3174;save#begin preparations#begin editing;11
Feature;3174;begin preparations#begin editing#calculate;7
Feature;3174;insert document#begin editing#begin editing;15
Feature;3174;decide#remove document#begin editing;4
Feature;3174;approve#revoke approval#approve;2
Feature;3174;save#finish editing#revoke decision;12
Feature;3174;finish editing#revoke decision#revoke decision;6
Feature;3174;performed offline#begin editing#save;10
Feature;3174;plan#finish editing#finish preparations;2
Feature;3174;finish preparations#performed#save;2
Feature;3174;begin admissibility check#withdraw#remove document;2
Feature;3174;remove document#check admissibility#begin admissibility check;2
Feature;3174;finish editing#finish editing#remove document;2
Feature;3174;event:org:resource@scheduler;14341
Feature;3174;trace:payment_actual0@106000;3
Feature;3174;remove document#save#begin admissibility check;3
Feature;3174;calculate#approve#approve;3
Feature;3174;decide#finish editing#calculate;2
Feature;3174;insert document#remove document#decide;2
Feature;3174;initialize#performed#prepare offline;13
Feature;3174;performed#save#begin preparations;11
Feature;3174;save#calculate#begin editing from refused;3
Feature;3174;calculate#begin editing from refused#save;3
Feature;3174;begin editing from refused#save#calculate;2
Feature;3174;calculate#save#begin admissibility check;4
Feature;3174;begin admissibility check#begin editing#save;4
Feature;3174;prepare offline#calculate#calculate;14
Feature;3174;calculate#cancel offline#save;2
Feature;3174;insert document#remove document#revoke approval;2
Feature;3174;insert document#save#refuse;3
Feature;3174;save#refuse#insert document;4
Feature;3174;insert document#initialize#plan;2
Feature;3174;prepare offline#save#performed offline;5
Feature;3174;trace:penalty_amount0@5000;7
Feature;3174;take original document#check#initialize;3
Feature;3174;performed offline#save#initialize;7
Feature;3174;prepare external#begin preparations#save;15
Feature;3174;finish editing#approve#calculate;3
Feature;3174;performed#begin editing#finish editing;88
Feature;3174;decide#begin editing#decide;4
Feature;3174;performed#initialize#take original document;2
Feature;3174;prepare offline#initialize#cancel offline;2
Feature;3174;initialize#cancel offline#prepare offline;3
Feature;3174;finish editing#begin preparations#finish preparations;7
Feature;3174;withdraw#calculate#save;2
Feature;3174;save#insert document#revoke decision;3
Feature;3174;prepare offline#begin editing#save;16
Feature;3174;decide#finish editing#begin editing;3
Feature;3174;revoke decision#decide#decide;2
Feature;3174;finish preparations#prepare external#save;13
Feature;3174;prepare external#save#save;65
Feature;3174;save#save#abort external;6
Feature;3174;save#abort external#finish preparations;10
Feature;3174;begin preparations#save#initialize;3
Feature;3174;begin editing#save#approve;8
Feature;3174;calculate#decide#save;3
Feature;3174;insert document#finish editing#initialize;6
Feature;3174;save#insert document#begin editing from refused;2
Feature;3174;trace:penalty_C16@True;5
Feature;3174;trace:penalty_amount0@10400;4
Feature;3174;begin preparations#prepare external#save;77
Feature;3174;prepare external#save#abort external;3
Feature;3174;calculate#save#take original document;2
Feature;3174;calculate#begin editing#plan;6
Feature;3174;trace:payment_actual0@101000;2
Feature;3174;save#remove document#withdraw;2
Feature;3174;save#remove document#plan;2
Feature;3174;remove document#plan#initialize;2
Feature;3174;trace:penalty_AVJLP@True;3
